Date_Time,Year,Month,Day,MaxTemp,MinTemp,MeanTemp,HeatDegDays,CoolDegDays,TotalPrecip,SnowGround,Station,Site,GDD_Calc,GDD
2017-08-15,2017,8,15,24,11,17.5,0.5,0,0,0,Lethbridge,BL,12.5,835.75
2017-08-16,2017,8,16,21,4,12.5,5.5,0,7,0,Lethbridge,BL,7.5,843.25
2017-08-17,2017,8,17,22,13,17.5,0.5,0,3,0,Lethbridge,BL,12.5,855.75
2017-08-18,2017,8,18,15,10,12.5,5.5,0,5,0,Lethbridge,BL,7.5,863.25
2017-08-19,2017,8,19,15,9,12,6,0,0,0,Lethbridge,BL,7,870.25
2017-08-20,2017,8,20,19,3,11,7,0,8,0,Lethbridge,BL,6,876.25
2017-08-21,2017,8,21,25.5,12,18.8,0,0.8,0,0,Lethbridge,BL,13.75,890
2017-08-22,2017,8,22,28,10,19,0,1,0,0,Lethbridge,BL,14,904
2017-08-23,2017,8,23,24,12,18,0,0,0,0,Lethbridge,BL,13,917
2017-08-24,2017,8,24,28,18,23,0,5,2,0,Lethbridge,BL,18,935
2017-08-25,2017,8,25,22,16,19,0,1,32,0,Lethbridge,BL,14,949
2017-08-26,2017,8,26,15,12,13.5,4.5,0,5,0,Lethbridge,BL,8.5,957.5
2017-08-27,2017,8,27,13,10,11.5,6.5,0,6,0,Lethbridge,BL,6.5,964
2017-08-28,2017,8,28,22,8,15,3,0,0,0,Lethbridge,BL,10,974
2017-08-29,2017,8,29,21,5,13,5,0,0,0,Lethbridge,BL,8,982
2017-08-30,2017,8,30,20,8,14,4,0,0,0,Lethbridge,BL,9,991
2017-08-31,2017,8,31,22,4,13,5,0,9,0,Lethbridge,BL,8,999
2017-09-01,2017,9,1,18,12,15,3,0,1,0,Lethbridge,BL,10,1009
2017-09-02,2017,9,2,20,6,13,5,0,5,0,Lethbridge,BL,8,1017
2017-09-03,2017,9,3,21,6,13.5,4.5,0,0,0,Lethbridge,BL,8.5,1025.5
2017-09-04,2017,9,4,18,5,11.5,6.5,0,6,0,Lethbridge,BL,6.5,1032
2017-09-05,2017,9,5,23.5,14,18.8,0,0.8,0,0,Lethbridge,BL,13.75,1045.75
2017-09-06,2017,9,6,25.5,15,20.3,0,2.3,2,0,Lethbridge,BL,15.25,1061
2017-09-07,2017,9,7,22,17,19.5,0,1.5,1,0,Lethbridge,BL,14.5,1075.5
2017-09-08,2017,9,8,22,19,20.5,0,2.5,3,0,Lethbridge,BL,15.5,1091
2017-09-09,2017,9,9,17,10,13.5,4.5,0,5,0,Lethbridge,BL,8.5,1099.5
2017-09-10,2017,9,10,13,12,12.5,5.5,0,4,0,Lethbridge,BL,7.5,1107
2017-09-11,2017,9,11,12,10,11,7,0,20,0,Lethbridge,BL,6,1113
2017-09-12,2017,9,12,13,11,12,6,0,6,0,Lethbridge,BL,7,1120
2017-09-13,2017,9,13,14,10,12,6,0,2,0,Lethbridge,BL,7,1127
2017-09-14,2017,9,14,25,6,15.5,2.5,0,0,0,Lethbridge,BL,10.5,1137.5
2017-09-15,2017,9,15,20,8,14,4,0,0,0,Lethbridge,BL,9,1146.5
2017-09-16,2017,9,16,17,5,11,7,0,5,0,Lethbridge,BL,6,1152.5
2017-09-17,2017,9,17,17,5,11,7,0,0,0,Lethbridge,BL,6,1158.5
2017-09-18,2017,9,18,15,7,11,7,0,0,0,Lethbridge,BL,6,1164.5
2017-09-19,2017,9,19,17,0,8.5,9.5,0,0,0,Lethbridge,BL,3.5,1168
2017-09-20,2017,9,20,19,14,16.5,1.5,0,6,0,Lethbridge,BL,11.5,1179.5
2017-09-21,2017,9,21,16,9,12.5,5.5,0,0,0,Lethbridge,BL,7.5,1187
2017-09-22,2017,9,22,20,4,12,6,0,0,0,Lethbridge,BL,7,1194
2017-09-23,2017,9,23,21,5,13,5,0,0,0,Lethbridge,BL,8,1202
2017-09-24,2017,9,24,10,8,9,9,0,0,0,Lethbridge,BL,4,1206
2017-09-25,2017,9,25,16.5,5,10.8,7.2,0,3,0,Lethbridge,BL,5.75,1211.75
2017-09-26,2017,9,26,21,7,14,4,0,3,0,Lethbridge,BL,9,1220.75
2017-09-27,2017,9,27,13.5,0,6.8,11.2,0,9,0,Lethbridge,BL,1.75,1222.5
2017-09-28,2017,9,28,19,8,13.5,4.5,0,7,0,Lethbridge,BL,8.5,1231
2017-09-29,2017,9,29,13,8,10.5,7.5,0,1,0,Lethbridge,BL,5.5,1236.5
2017-09-30,2017,9,30,10,2,6,12,0,0,0,Lethbridge,BL,1,1237.5
2017-10-01,2017,10,1,14,-2,6,12,0,0,0,Lethbridge,BL,1,1238.5
2017-10-02,2017,10,2,13,6,9.5,8.5,0,0,0,Lethbridge,BL,4.5,1243
2017-10-03,2017,10,3,10,4.5,7.3,10.7,0,0,0,Lethbridge,BL,2.25,1245.25
2017-10-04,2017,10,4,15,-3,6,12,0,0,0,Lethbridge,BL,1,1246.25
2017-10-05,2017,10,5,20,10,15,3,0,1,0,Lethbridge,BL,10,1256.25
2017-10-06,2017,10,6,19,5,12,6,0,1,0,Lethbridge,BL,7,1263.25
2017-10-07,2017,10,7,17,0,8.5,9.5,0,0,0,Lethbridge,BL,3.5,1266.75
2017-10-08,2017,10,8,17,5,11,7,0,3,0,Lethbridge,BL,6,1272.75
2017-10-09,2017,10,9,23.5,12,17.8,0.2,0,0,0,Lethbridge,BL,12.75,1285.5
2017-10-10,2017,10,10,21,10,15.5,2.5,0,2,0,Lethbridge,BL,10.5,1296
2017-10-11,2017,10,11,12,9,10.5,7.5,0,0,0,Lethbridge,BL,5.5,1301.5
2017-10-12,2017,10,12,10,0,5,13,0,2,0,Lethbridge,BL,0,1301.5
2017-10-13,2017,10,13,10,0,5,13,0,0,0,Lethbridge,BL,0,1301.5
2017-10-14,2017,10,14,14,-4,5,13,0,2,0,Lethbridge,BL,0,1301.5
2017-10-15,2017,10,15,12,9,10.5,7.5,0,3,0,Lethbridge,BL,5.5,1307
2017-10-16,2017,10,16,18,7,12.5,5.5,0,0,0,Lethbridge,BL,7.5,1314.5
2017-10-17,2017,10,17,6,4,5,13,0,1,0,Lethbridge,BL,0,1314.5
2017-10-18,2017,10,18,9,-3,3,15,0,2,0,Lethbridge,BL,0,1314.5
2017-10-19,2017,10,19,12,3,7.5,10.5,0,1,0,Lethbridge,BL,2.5,1317
2017-10-20,2017,10,20,17,6,11.5,6.5,0,0,0,Lethbridge,BL,6.5,1323.5
2017-10-21,2017,10,21,8,4,6,12,0,0,0,Lethbridge,BL,1,1324.5
2017-10-22,2017,10,22,3.5,-1,1.3,16.7,0,0,0,Lethbridge,BL,0,1324.5
2017-10-23,2017,10,23,5,0.5,2.8,15.2,0,0,0,Lethbridge,BL,0,1324.5
2017-10-24,2017,10,24,12,-6,3,15,0,0,0,Lethbridge,BL,0,1324.5
2017-10-25,2017,10,25,19,-0.5,9.3,8.7,0,0,0,Lethbridge,BL,4.25,1328.75
2017-10-26,2017,10,26,20,1,10.5,7.5,0,1,0,Lethbridge,BL,5.5,1334.25
2017-10-27,2017,10,27,16,4,10,8,0,1,0,Lethbridge,BL,5,1339.25
2017-10-28,2017,10,28,11,6,8.5,9.5,0,0,0,Lethbridge,BL,3.5,1342.75
2017-10-29,2017,10,29,11,6,8.5,9.5,0,1,0,Lethbridge,BL,3.5,1346.25
2017-10-30,2017,10,30,11,-1,5,13,0,0,0,Lethbridge,BL,0,1346.25
2017-10-31,2017,10,31,18,8,13,5,0,0,0,Lethbridge,BL,8,1354.25
2017-11-01,2017,11,1,15,9,12,6,0,0,0,Lethbridge,BL,7,1361.25
2017-11-02,2017,11,2,,,,,,,,Lethbridge,BL,0,1361.25
2017-11-03,2017,11,3,13,-2,5.5,12.5,0,13,0,Lethbridge,BL,0.5,1361.75
2017-11-04,2017,11,4,13.5,8,10.8,7.2,0,2,0,Lethbridge,BL,5.75,1367.5
2017-11-05,2017,11,5,3,-1,1,17,0,0,0,Lethbridge,BL,0,1367.5
2017-11-06,2017,11,6,15,-6,4.5,13.5,0,7,0,Lethbridge,BL,0,1367.5
2017-11-07,2017,11,7,,,,,,,,Lethbridge,BL,0,1367.5
2017-11-08,2017,11,8,5,0,2.5,15.5,0,0,0,Lethbridge,BL,0,1367.5
2017-11-09,2017,11,9,4,2,3,15,0,0,0,Lethbridge,BL,0,1367.5
2017-11-10,2017,11,10,8,1,4.5,13.5,0,8,0,Lethbridge,BL,0,1367.5
2017-11-11,2017,11,11,8,0,4,14,0,0,0,Lethbridge,BL,0,1367.5
2017-11-12,2017,11,12,5,-1,2,16,0,0,0,Lethbridge,BL,0,1367.5
2017-11-13,2017,11,13,5,-5,0,18,0,0,0,Lethbridge,BL,0,1367.5
2017-11-14,2017,11,14,4,-2,1,17,0,0,0,Lethbridge,BL,0,1367.5
2017-11-15,2017,11,15,2.5,-1,0.8,17.2,0,0,0,Lethbridge,BL,0,1367.5
2017-11-16,2017,11,16,4.5,-4,0.3,17.7,0,0,0,Lethbridge,BL,0,1367.5
2017-11-17,2017,11,17,4,-2,1,17,0,7,0,Lethbridge,BL,0,1367.5
2017-11-18,2017,11,18,7,2,4.5,13.5,0,1,0,Lethbridge,BL,0,1367.5
2017-11-19,2017,11,19,6,1,3.5,14.5,0,1,0,Lethbridge,BL,0,1367.5
2017-11-20,2017,11,20,13,-2,5.5,12.5,0,3,0,Lethbridge,BL,0.5,1368
2017-11-21,2017,11,21,3,0,1.5,16.5,0,0,0,Lethbridge,BL,0,1368
2017-11-22,2017,11,22,5,-3,1,17,0,0,0,Lethbridge,BL,0,1368
2017-11-23,2017,11,23,10,-6,2,16,0,12,0,Lethbridge,BL,0,1368
2017-11-24,2017,11,24,5,2,3.5,14.5,0,0,0,Lethbridge,BL,0,1368
2017-11-25,2017,11,25,7,-5,1,17,0,0,0,Lethbridge,BL,0,1368
2017-11-26,2017,11,26,10,5,7.5,10.5,0,11,0,Lethbridge,BL,2.5,1370.5
2017-11-27,2017,11,27,7,2,4.5,13.5,0,0,0,Lethbridge,BL,0,1370.5
2017-11-28,2017,11,28,1,-6,-2.5,20.5,0,0,0,Lethbridge,BL,0,1370.5
2017-11-29,2017,11,29,7,-7,0,18,0,6,0,Lethbridge,BL,0,1370.5
2017-11-30,2017,11,30,2,-3,-0.5,18.5,0,3,0,Lethbridge,BL,0,1370.5
2017-12-01,2017,12,1,2,-6,-2,20,0,0,0,Lethbridge,BL,0,1370.5
2017-12-02,2017,12,2,1,-4,-1.5,19.5,0,0,0,Lethbridge,BL,0,1370.5
2017-12-03,2017,12,3,1,-2,-0.5,18.5,0,0,0,Lethbridge,BL,0,1370.5
2017-12-04,2017,12,4,1,-1,0,18,0,0,0,Lethbridge,BL,0,1370.5
2017-12-05,2017,12,5,2,0,1,17,0,0,0,Lethbridge,BL,0,1370.5
2017-12-06,2017,12,6,3,-1,1,17,0,0,0,Lethbridge,BL,0,1370.5
2017-12-07,2017,12,7,5,-4,0.5,17.5,0,1,0,Lethbridge,BL,0,1370.5
2017-12-08,2017,12,8,3,-3,0,18,0,0,0,Lethbridge,BL,0,1370.5
2017-12-09,2017,12,9,3,-1,1,17,0,24,0,Lethbridge,BL,0,1370.5
2017-12-10,2017,12,10,14,-1,6.5,11.5,0,19,0,Lethbridge,BL,1.5,1372
2017-12-11,2017,12,11,5,0,2.5,15.5,0,3,0,Lethbridge,BL,0,1372
2017-12-12,2017,12,12,2,-2,0,18,0,0,0,Lethbridge,BL,0,1372
2017-12-13,2017,12,13,10,-3,3.5,14.5,0,15,3,Lethbridge,BL,0,1372
2017-12-14,2017,12,14,7,2,4.5,13.5,0,11,0,Lethbridge,BL,0,1372
2017-12-15,2017,12,15,0,-2,-1,19,0,0,5,Lethbridge,BL,0,1372
2017-12-16,2017,12,16,-1,-5,-3,21,0,26,5,Lethbridge,BL,0,1372
2017-12-17,2017,12,17,-4,-9,-6.5,24.5,0,0,31,Lethbridge,BL,0,1372
2017-12-18,2017,12,18,-6,-14,-10,28,0,0,31,Lethbridge,BL,0,1372
2017-12-19,2017,12,19,1,-15,-7,25,0,0,31,Lethbridge,BL,0,1372
2017-12-20,2017,12,20,4,-4,0,18,0,17,31,Lethbridge,BL,0,1372
2017-12-21,2017,12,21,0,-1,-0.5,18.5,0,0,15,Lethbridge,BL,0,1372
2017-12-22,2017,12,22,-1,-2,-1.5,19.5,0,0,15,Lethbridge,BL,0,1372
2017-12-23,2017,12,23,3,-5,-1,19,0,5,15,Lethbridge,BL,0,1372
2017-12-24,2017,12,24,9,-6,1.5,16.5,0,1,20,Lethbridge,BL,0,1372
2017-12-25,2017,12,25,5,-5,0,18,0,12,12,Lethbridge,BL,0,1372
2017-12-26,2017,12,26,0,-4,-2,20,0,0,15,Lethbridge,BL,0,1372
2017-12-27,2017,12,27,-3,-8,-5.5,23.5,0,1,15,Lethbridge,BL,0,1372
2017-12-28,2017,12,28,-3,-9,-6,24,0,5,16,Lethbridge,BL,0,1372
2017-12-29,2017,12,29,-1,-5,-3,21,0,5,21,Lethbridge,BL,0,1372
2017-12-30,2017,12,30,-3,-15,-9,27,0,0,26,Lethbridge,BL,0,1372
2017-12-31,2017,12,31,-2,-10,-6,24,0,0,26,Lethbridge,BL,0,1372
2016-01-01,2016,1,1,-1.2,-6.1,-3.7,21.7,0,1.3,0,TNNP,,0,1372
2016-01-02,2016,1,2,0.1,-7.3,-3.6,21.6,0,0,0,TNNP,,0,1372
2016-01-03,2016,1,3,-2,-5,-3.5,21.5,0,3.6,2,TNNP,,0,1372
2016-01-04,2016,1,4,-3.5,-10.1,-6.8,24.8,0,6.8,13,TNNP,,0,1372
2016-01-05,2016,1,5,-9.6,-15.2,-12.4,30.4,0,0,12,TNNP,,0,1372
2016-01-06,2016,1,6,-1.9,-13.6,-7.8,25.8,0,0,11,TNNP,,0,1372
2016-01-07,2016,1,7,0.4,-7.6,-3.6,21.6,0,0,9,TNNP,,0,1372
2016-01-08,2016,1,8,-7.2,-11.6,-9.4,27.4,0,0,8,TNNP,,0,1372
2016-01-09,2016,1,9,-5.9,-11.9,-8.9,26.9,0,0,9,TNNP,,0,1372
2016-01-10,2016,1,10,-4.4,-12.5,-8.5,26.5,0,0,9,TNNP,,0,1372
2016-01-11,2016,1,11,1.8,-9.4,-3.8,21.8,0,3.6,9,TNNP,,0,1372
2016-01-12,2016,1,12,2.7,-10.9,-4.1,22.1,0,0,7,TNNP,,0,1372
2016-01-13,2016,1,13,-0.1,-13.4,-6.8,24.8,0,11.1,6,TNNP,,0,1372
2016-01-14,2016,1,14,-2,-7.1,-4.6,22.6,0,0,16,TNNP,,0,1372
2016-01-15,2016,1,15,-4.8,-10.6,-7.7,25.7,0,0.6,15,TNNP,,0,1372
2016-01-16,2016,1,16,-1.5,-10.9,-6.2,24.2,0,0,15,TNNP,,0,1372
2016-01-17,2016,1,17,-1.8,-9.7,-5.8,23.8,0,0,15,TNNP,,0,1372
2016-01-18,2016,1,18,-1.5,-6.6,-4.1,22.1,0,6.7,14,TNNP,,0,1372
2016-01-19,2016,1,19,-1.5,-10.9,-6.2,24.2,0,2.8,22,TNNP,,0,1372
2016-01-20,2016,1,20,-2.1,-11,-6.6,24.6,0,0,23,TNNP,,0,1372
2016-01-21,2016,1,21,-2.5,-11.4,-7,25,0,0,23,TNNP,,0,1372
2016-01-22,2016,1,22,-3.7,-12.3,-8,26,0,0,22,TNNP,,0,1372
2016-01-23,2016,1,23,-4.4,-10.8,-7.6,25.6,0,0,21,TNNP,,0,1372
2016-01-24,2016,1,24,-6.9,-13.2,-10.1,28.1,0,0.6,21,TNNP,,0,1372
2016-01-25,2016,1,25,-2.6,-14.8,-8.7,26.7,0,0,21,TNNP,,0,1372
2016-01-26,2016,1,26,3.9,-16.8,-6.5,24.5,0,0.6,21,TNNP,,0,1372
2016-01-27,2016,1,27,4.6,-4.5,0.1,17.9,0,0,17,TNNP,,0,1372
2016-01-28,2016,1,28,-2.2,-8.7,-5.5,23.5,0,0,13,TNNP,,0,1372
2016-01-29,2016,1,29,-1.2,-8.3,-4.8,22.8,0,28,13,TNNP,,0,1372
2016-01-30,2016,1,30,-2,-8.5,-5.3,23.3,0,13.9,37,TNNP,,0,1372
2016-01-31,2016,1,31,-1.1,-12.4,-6.8,24.8,0,1.3,39,TNNP,,0,1372
2016-02-01,2016,2,1,5.9,-1.1,2.4,15.6,0,1.3,37,TNNP,,0,1372
2016-02-02,2016,2,2,4.2,-10.6,-3.2,21.2,0,0,31,TNNP,,0,1372
2016-02-03,2016,2,3,-3.9,-12.9,-8.4,26.4,0,0,30,TNNP,,0,1372
2016-02-04,2016,2,4,4.7,-7.4,-1.4,19.4,0,7.8,31,TNNP,,0,1372
2016-02-05,2016,2,5,4.5,-0.5,2,16,0,8.8,28,TNNP,,0,1372
2016-02-06,2016,2,6,10.6,-9.3,0.7,17.3,0,16.7,21,TNNP,,0,1372
2016-02-07,2016,2,7,-1.9,-11,-6.5,24.5,0,1,20,TNNP,,0,1372
2016-02-08,2016,2,8,-5.8,-11.3,-8.6,26.6,0,0,21,TNNP,,0,1372
2016-02-09,2016,2,9,-2,-5.8,-3.9,21.9,0,19.3,23,TNNP,,0,1372
2016-02-10,2016,2,10,0.7,-6.3,-2.8,20.8,0,9.5,39,TNNP,,0,1372
2016-02-11,2016,2,11,-2.5,-8.9,-5.7,23.7,0,2.2,35,TNNP,,0,1372
2016-02-12,2016,2,12,-0.8,-11.6,-6.2,24.2,0,4.7,42,TNNP,,0,1372
2016-02-13,2016,2,13,-7.1,-14.2,-10.7,28.7,0,11,48,TNNP,,0,1372
2016-02-14,2016,2,14,-5.3,-14.2,-9.8,27.8,0,3.1,63,TNNP,,0,1372
2016-02-15,2016,2,15,-8.1,-18.7,-13.4,31.4,0,0,58,TNNP,,0,1372
2016-02-16,2016,2,16,3.3,-12.3,-4.5,22.5,0,1.5,54,TNNP,,0,1372
2016-02-17,2016,2,17,9.8,3.1,6.5,11.5,0,20.3,45,TNNP,,1.45,1373.45
2016-02-18,2016,2,18,6,-5.3,0.4,17.6,0,0,22,TNNP,,0,1373.45
2016-02-19,2016,2,19,-4.4,-12.8,-8.6,26.6,0,0,22,TNNP,,0,1373.45
2016-02-20,2016,2,20,-2,-12.7,-7.4,25.4,0,0,22,TNNP,,0,1373.45
2016-02-21,2016,2,21,-1.3,-9.9,-5.6,23.6,0,0.8,22,TNNP,,0,1373.45
2016-02-22,2016,2,22,3.2,-5.3,-1.1,19.1,0,0.8,22,TNNP,,0,1373.45
2016-02-23,2016,2,23,-4.6,-13,-8.8,26.8,0,0,22,TNNP,,0,1373.45
2016-02-24,2016,2,24,-4.8,-15.7,-10.3,28.3,0,2.1,22,TNNP,,0,1373.45
2016-02-25,2016,2,25,10.7,-5.1,2.8,15.2,0,14.7,27,TNNP,,0,1373.45
2016-02-26,2016,2,26,11,1.8,6.4,11.6,0,5.8,14,TNNP,,1.4,1374.85
2016-02-27,2016,2,27,2.6,-8,-2.7,20.7,0,0,12,TNNP,,0,1374.85
2016-02-28,2016,2,28,0.8,-8.3,-3.8,21.8,0,0,11,TNNP,,0,1374.85
2016-02-29,2016,2,29,8.1,-8.8,-0.4,18.4,0,0,11,TNNP,,0,1374.85
2016-03-01,2016,3,1,10,-6.3,1.9,16.1,0,6.6,5,TNNP,,0,1374.85
2016-03-02,2016,3,2,2.3,-6.8,-2.3,20.3,0,0,1,TNNP,,0,1374.85
2016-03-03,2016,3,3,9.5,-8.9,0.3,17.7,0,5.5,1,TNNP,,0,1374.85
2016-03-04,2016,3,4,-2.7,-10.7,-6.7,24.7,0,0.6,0,TNNP,,0,1374.85
2016-03-05,2016,3,5,-1.1,-11.7,-6.4,24.4,0,27.1,0,TNNP,,0,1374.85
2016-03-06,2016,3,6,-1.1,-11.5,-6.3,24.3,0,6,16,TNNP,,0,1374.85
2016-03-07,2016,3,7,-1.5,-13.4,-7.5,25.5,0,0,17,TNNP,,0,1374.85
2016-03-08,2016,3,8,2.9,-12.2,-4.7,22.7,0,0,17,TNNP,,0,1374.85
2016-03-09,2016,3,9,-4.1,-14.7,-9.4,27.4,0,0.6,16,TNNP,,0,1374.85
2016-03-10,2016,3,10,-2.2,-12.6,-7.4,25.4,0,5.4,21,TNNP,,0,1374.85
2016-03-11,2016,3,11,0.1,-15,-7.5,25.5,0,0,20,TNNP,,0,1374.85
2016-03-12,2016,3,12,-3.4,-10.9,-7.2,25.2,0,0,19,TNNP,,0,1374.85
2016-03-13,2016,3,13,-0.9,-11.8,-6.4,24.4,0,6.9,18,TNNP,,0,1374.85
2016-03-14,2016,3,14,-6.7,-12,-9.4,27.4,0,1.9,26,TNNP,,0,1374.85
2016-03-15,2016,3,15,1,-13.2,-6.1,24.1,0,0,24,TNNP,,0,1374.85
2016-03-16,2016,3,16,1.7,-9.1,-3.7,21.7,0,0.6,22,TNNP,,0,1374.85
2016-03-17,2016,3,17,3.7,-7.9,-2.1,20.1,0,0,20,TNNP,,0,1374.85
2016-03-18,2016,3,18,3.5,-7.5,-2,20,0,0,18,TNNP,,0,1374.85
2016-03-19,2016,3,19,4.1,-8.8,-2.4,20.4,0,1.3,19,TNNP,,0,1374.85
2016-03-20,2016,3,20,-1.9,-10.6,-6.3,24.3,0,0,15,TNNP,,0,1374.85
2016-03-21,2016,3,21,0.2,-12.5,-6.2,24.2,0,2.8,16,TNNP,,0,1374.85
2016-03-22,2016,3,22,3.9,-7,-1.6,19.6,0,5.8,16,TNNP,,0,1374.85
2016-03-23,2016,3,23,0,-9.9,-5,23,0,0,14,TNNP,,0,1374.85
2016-03-24,2016,3,24,-2.2,-10.3,-6.3,24.3,0,0,14,TNNP,,0,1374.85
2016-03-25,2016,3,25,-0.1,-10.9,-5.5,23.5,0,12,14,TNNP,,0,1374.85
2016-03-26,2016,3,26,-0.8,-9,-4.9,22.9,0,0.6,16,TNNP,,0,1374.85
2016-03-27,2016,3,27,4.4,-10.2,-2.9,20.9,0,0.6,15,TNNP,,0,1374.85
2016-03-28,2016,3,28,3.7,-6.1,-1.2,19.2,0,0,15,TNNP,,0,1374.85
2016-03-29,2016,3,29,5.8,-2.2,1.8,16.2,0,9.2,15,TNNP,,0,1374.85
2016-03-30,2016,3,30,2.5,-4.4,-1,19,0,0.7,15,TNNP,,0,1374.85
2016-03-31,2016,3,31,7.7,-3.5,2.1,15.9,0,0.6,12,TNNP,,0,1374.85
2016-04-01,2016,4,1,8.8,1.3,5.1,12.9,0,3.2,10,TNNP,,0.05,1374.9
2016-04-02,2016,4,2,13.5,0.3,6.9,11.1,0,11.6,4,TNNP,,1.9,1376.8
2016-04-03,2016,4,3,9.4,-0.4,4.5,13.5,0,8.5,0,TNNP,,0,1376.8
2016-04-04,2016,4,4,1,-8.1,-3.6,21.6,0,0.6,0,TNNP,,0,1376.8
2016-04-05,2016,4,5,-2.1,-9.5,-5.8,23.8,0,5.4,0,TNNP,,0,1376.8
2016-04-06,2016,4,6,-2.5,-10.5,-6.5,24.5,0,0.6,6,TNNP,,0,1376.8
2016-04-07,2016,4,7,4.1,-9.1,-2.5,20.5,0,0,0,TNNP,,0,1376.8
2016-04-08,2016,4,8,11.6,-0.6,5.5,12.5,0,0,0,TNNP,,0.5,1377.3
2016-04-09,2016,4,9,15.4,2.3,8.9,9.1,0,0.7,0,TNNP,,3.85,1381.15
2016-04-10,2016,4,10,13.4,-1.1,6.2,11.8,0,14.2,,TNNP,,1.15,1382.3
2016-04-11,2016,4,11,6,-4.7,0.7,17.3,0,0,,TNNP,,0,1382.3
2016-04-12,2016,4,12,7.1,-5.4,0.9,17.1,0,0.6,,TNNP,,0,1382.3
2016-04-13,2016,4,13,14.8,0.9,7.9,10.1,0,0,,TNNP,,2.85,1385.15
2016-04-14,2016,4,14,12.3,2.9,7.6,10.4,0,2.6,,TNNP,,2.6,1387.75
2016-04-15,2016,4,15,3.5,-0.5,1.5,16.5,0,3.9,,TNNP,,0,1387.75
2016-04-16,2016,4,16,1.8,-2.2,-0.2,18.2,0,0.6,,TNNP,,0,1387.75
2016-04-17,2016,4,17,10.8,-2.5,4.2,13.8,0,0,,TNNP,,0,1387.75
2016-04-18,2016,4,18,2.6,-5.5,-1.5,19.5,0,0.7,,TNNP,,0,1387.75
2016-04-19,2016,4,19,3.6,-7.2,-1.8,19.8,0,0,0,TNNP,,0,1387.75
2016-04-20,2016,4,20,-0.7,-4.4,-2.6,20.6,0,25.8,,TNNP,,0,1387.75
2016-04-21,2016,4,21,3.2,-2,0.6,17.4,0,4.6,8,TNNP,,0,1387.75
2016-04-22,2016,4,22,4.4,0.4,2.4,15.6,0,10.1,0,TNNP,,0,1387.75
2016-04-23,2016,4,23,9.4,-1.4,4,14,0,0.6,0,TNNP,,0,1387.75
2016-04-24,2016,4,24,15.2,-1.3,7,11,0,0.6,0,TNNP,,1.95,1389.7
2016-04-25,2016,4,25,7.5,-4.9,1.3,16.7,0,0.6,0,TNNP,,0,1389.7
2016-04-26,2016,4,26,4.3,-5.7,-0.7,18.7,0,0.6,0,TNNP,,0,1389.7
2016-04-27,2016,4,27,4.9,-2.9,1,17,0,7.7,1,TNNP,,0,1389.7
2016-04-28,2016,4,28,4.8,-4.2,0.3,17.7,0,6.5,0,TNNP,,0,1389.7
2016-04-29,2016,4,29,4.8,-3.9,0.5,17.5,0,1.4,0,TNNP,,0,1389.7
2016-04-30,2016,4,30,11,-1.6,4.7,13.3,0,0,0,TNNP,,0,1389.7
2016-05-01,2016,5,1,11.3,-1,5.2,12.8,0,0.6,,TNNP,,0.15,1389.85
2016-05-02,2016,5,2,10.4,1.3,5.9,12.1,0,0,,TNNP,,0.85,1390.7
2016-05-03,2016,5,3,14,-0.1,7,11,0,6.8,,TNNP,,1.95,1392.65
2016-05-04,2016,5,4,6.9,0.7,3.8,14.2,0,0.7,,TNNP,,0,1392.65
2016-05-05,2016,5,5,6,0.2,3.1,14.9,0,14.4,,TNNP,,0,1392.65
2016-05-06,2016,5,6,8,0.4,4.2,13.8,0,20.9,,TNNP,,0,1392.65
2016-05-07,2016,5,7,14.2,1.8,8,10,0,0.6,,TNNP,,3,1395.65
2016-05-08,2016,5,8,16.2,7.1,11.7,6.3,0,14.2,,TNNP,,6.65,1402.3
2016-05-09,2016,5,9,15.1,0.7,7.9,10.1,0,0,,TNNP,,2.9,1405.2
2016-05-10,2016,5,10,9.3,0.3,4.8,13.2,0,0,,TNNP,,0,1405.2
2016-05-11,2016,5,11,10,-0.6,4.7,13.3,0,2.3,,TNNP,,0,1405.2
2016-05-12,2016,5,12,4,-0.9,1.6,16.4,0,2.7,,TNNP,,0,1405.2
2016-05-13,2016,5,13,9.1,-0.7,4.2,13.8,0,0.6,,TNNP,,0,1405.2
2016-05-14,2016,5,14,11.1,-0.1,5.5,12.5,0,0,,TNNP,,0.5,1405.7
2016-05-15,2016,5,15,12.9,0.3,6.6,11.4,0,0,,TNNP,,1.6,1407.3
2016-05-16,2016,5,16,15.5,1.3,8.4,9.6,0,0,,TNNP,,3.4,1410.7
2016-05-17,2016,5,17,10.4,3.1,6.8,11.2,0,3.7,,TNNP,,1.75,1412.45
2016-05-18,2016,5,18,11.5,3.6,7.6,10.4,0,1.3,,TNNP,,2.55,1415
2016-05-19,2016,5,19,17.7,3.4,10.6,7.4,0,0,,TNNP,,5.55,1420.55
2016-05-20,2016,5,20,21.6,4.1,12.9,5.1,0,0,,TNNP,,7.85,1428.4
2016-05-21,2016,5,21,25.1,3,14.1,3.9,0,3.4,,TNNP,,9.05,1437.45
2016-05-22,2016,5,22,11.5,1.7,6.6,11.4,0,0.9,,TNNP,,1.6,1439.05
2016-05-23,2016,5,23,21.8,1.8,11.8,6.2,0,0,,TNNP,,6.8,1445.85
2016-05-24,2016,5,24,23.9,9.5,16.7,1.3,0,0,,TNNP,,11.7,1457.55
